PersonX is going to have a date  HinderedBy  [GEN]	PersonX is allergic to alcohol
PersonX enjoys sleeping in her bed  xReact  [GEN]	relaxed
PersonX experiences a moment of joy  HinderedBy  [GEN]	PersonX has a fear of heights
PersonX discovers a mathematical formula  xWant  [GEN]	to go to the library
PersonX tells PersonY the password  xAttr  [GEN]	clever
PersonX helps PersonY with her speech  xWant  [GEN]	to be a better speaker
PersonX fills a broken glass with wine  HinderedBy  [GEN]	PersonX can't find a glass
PersonX and PersonY cook some fish  HinderedBy  [GEN]	PersonX and PersonY can't cook fish
PersonX talks to one of the players  xWant  [GEN]	to win the game
PersonX drinks beer in the kitchen  xReact  [GEN]	relaxed
PersonX has an urge to run  xIntent  [GEN]	to get faster
PersonX fails to order the tires  xReact  [GEN]	frustrated
PersonX realizes what it means  xEffect  [GEN]	feels better
PersonX works with other people  xAttr  [GEN]	helpful
PersonX controls her  HinderedBy  [GEN]	PersonX is afraid to touch her
PersonX pays to see a movie  xEffect  [GEN]	gets a hangover
PersonX throws PersonY the bone  HinderedBy  [GEN]	PersonX can't throw the bone
PersonX spends time on task  HinderedBy  [GEN]	PersonX can't find the task to his surprise a surprise
PersonX hires a boat  xReact  [GEN]	content
PersonX uses her smart mouth  xAttr  [GEN]	smart
PersonX has an ovation  HinderedBy  [GEN]	PersonX is in the hospital
PersonX accepts PersonX's purpose  xEffect  [GEN]	becomes a better person
PersonX works at a hotel  xEffect  [GEN]	is tired
PersonX searches his pockets  xWant  [GEN]	to find something
PersonX finds time for reading  xNeed  [GEN]	to be at work
PersonX manages to get out of jail  xAttr  [GEN]	courageous
PersonX wins a game of cards  xEffect  [GEN]	is happy
PersonX employs a clown  xEffect  [GEN]	is amused
PersonX finishes the game  HinderedBy  [GEN]	PersonX can't find the game
PersonX watches a car drive away  xReact  [GEN]	frightened
PersonX teaches diligently  xIntent  [GEN]	to be taught
PersonX watches the flowers die  xWant  [GEN]	to kill the petals
PersonX enjoys sleeping in her bed  xNeed  [GEN]	to be in the bed
PersonX understands the target  xWant  [GEN]	to get to the target
PersonX has a picnic with his family  xReact  [GEN]	peaceful
PersonX reads this poem  HinderedBy  [GEN]	PersonX is afraid to read
PersonX calls the cat  xWant  [GEN]	to sleep in the car
PersonX behaves in a tactless manner  xReact  [GEN]	guilty
PersonX considers the other person’s needs  xWant  [GEN]	to make sure the person
PersonX wanted to fight PersonY  xAttr  [GEN]	aggressive
PersonX reads a recipe  HinderedBy  [GEN]	PersonX doesn't know how to cook
PersonX objects to PersonY’s rudeness  xIntent  [GEN]	to make PersonY feel less like a jerk
PersonX asks for PersonY's car keys  xWant  [GEN]	to meet PersonY
PersonX takes refuge in work  xIntent  [GEN]	to stay alive
PersonX hosts a meal  xIntent  [GEN]	to feed and help people
PersonX works as a sous-chef  xNeed  [GEN]	to be good at cooking
PersonX dresses up for her old college buddies  xReact  [GEN]	happy
PersonX opens a firefighting school  xEffect  [GEN]	is rewarded
PersonX writes a beautiful poem  xIntent  [GEN]	to be creative
PersonX gets PersonY out of a bind  xReact  [GEN]	satisfied
PersonX controls her  xAttr  [GEN]	strong
PersonX jumps into the volcano  xWant  [GEN]	to go straight home
PersonX takes on the PersonY case  HinderedBy  [GEN]	PersonX can't find a case
PersonX learns that PersonY has a cold  xEffect  [GEN]	tells PersonY to go to the hospital
PersonX says that the policeman should give up  xNeed  [GEN]	to have an opinion about the policeman
PersonX chooses a great place to visit  xAttr  [GEN]	a good listener
PersonX doesn’t catch the train  xReact  [GEN]	frustrated
PersonX watched a film  xReact  [GEN]	entertained
PersonX claims to have forgiven PersonY  xWant  [GEN]	to be forgiven
PersonX meets a famous person  xReact  [GEN]	intrigued
PersonX kills her boss  xWant  [GEN]	to see her boss
PersonX gets a car  xIntent  [GEN]	to be independent
PersonX tells PersonY that he still loves her  xAttr  [GEN]	honest
PersonX completes the ultimate goal  HinderedBy  [GEN]	PersonX can't get the finish line
PersonX disappears for a few minutes  xEffect  [GEN]	is found by a search team
PersonX kills her boss  HinderedBy  [GEN]	PersonX is afraid to touch her boss
PersonX is trying to study  xEffect  [GEN]	gets a exam
PersonX has been cheating on PersonY  xEffect  [GEN]	is punished by PersonY
PersonX buys a Bible  xEffect  [GEN]	feels better
PersonX and PersonY suddenly fall in love  HinderedBy  [GEN]	PersonX is too tired to fall in love
PersonX sees personY kissing PersonZ  xReact  [GEN]	embarrassed
PersonX discovers a mathematical formula  xAttr  [GEN]	smart
PersonX doesn’t get love  xAttr  [GEN]	stubborn
PersonX creates the world  xEffect  [GEN]	is celebrated in the community
PersonX lies to everyone  xAttr  [GEN]	deceitful
PersonX races in a car  xReact  [GEN]	exhilarated
PersonX cooks PersonY some food  xNeed  [GEN]	to be able to cook
PersonX embarrasses PersonY  xIntent  [GEN]	to make PersonY feel foolish
PersonX turns up his music  xNeed  [GEN]	to have an idea of what to do
PersonX and PersonY have a deal  HinderedBy  [GEN]	PersonX is still mad at PersonY
PersonX gets nervous about a test  xIntent  [GEN]	to do the test carefully
PersonX is constantly afraid  HinderedBy  [GEN]	PersonX is always safe
PersonX finds a solution  xAttr  [GEN]	clever
PersonX asks PersonY to help out  xAttr  [GEN]	responsible
PersonX and PersonY watch the swans in flight  xReact  [GEN]	amazed
PersonX expects to make a lot of money  xWant  [GEN]	to make money
PersonX feels obligated to do it  xReact  [GEN]	confident
PersonX invites PersonY to a meal  HinderedBy  [GEN]	PersonX is afraid of PersonY
PersonX is trapped on the bed  xAttr  [GEN]	stubborn
PersonX takes the contract  xNeed  [GEN]	to ask someone for the contract
PersonX buys a toaster  xReact  [GEN]	proud
PersonX has always hated rabbits  xAttr  [GEN]	a perfectionist
PersonX recovers his necklace  xReact  [GEN]	pleased
PersonX lands a prestigious position  xIntent  [GEN]	to earn money
PersonX promises it will be a success  xAttr  [GEN]	a leader
PersonX sees there’s nothing in the room  xIntent  [GEN]	to find a place to stand
PersonX is assigned to go on the mission  xIntent  [GEN]	to be part of the team
PersonX does not fall apart  xEffect  [GEN]	is a good friend
PersonX buys PersonY’s old building  xWant  [GEN]	to build something for PersonY
PersonX takes his car to the garage  xIntent  [GEN]	to have a car
PersonX remains steadfast in friendship  HinderedBy  [GEN]	PersonX has a bad temper
PersonX gives up and goes away  xEffect  [GEN]	leaves
PersonX opens a firefighting school  xIntent  [GEN]	to have a safe environment
PersonX can do this  xNeed  [GEN]	to be able to do this
PersonX hears PersonY approaching  xReact  [GEN]	nervous
PersonX talks to you  xEffect  [GEN]	feels good about you
PersonX hears PersonY approaching  xWant  [GEN]	to avoid PersonY
PersonX drinks beer in the kitchen  xAttr  [GEN]	irresponsible
PersonX buys PersonY's favorite drink  xEffect  [GEN]	is thanked by PersonY
PersonX pours wine at a wedding  xIntent  [GEN]	to be sociable
PersonX sits forward  xIntent  [GEN]	to be free
PersonX accidentally steps on a crack  xWant  [GEN]	to take a step back
PersonX needs to find a parking space  xEffect  [GEN]	finds a parking space
PersonX's family talks to her  xReact  [GEN]	relieved
PersonX attends to every whim of PersonY  HinderedBy  [GEN]	PersonX is afraid of PersonY
PersonX works out at the gym  xNeed  [GEN]	to have a gym membership
PersonX buys a toaster  xEffect  [GEN]	is happy
PersonX throws a baseball around  xEffect  [GEN]	gets grounded
PersonX and PersonY form a mutual contract  xReact  [GEN]	secure
PersonX gets it into his head  xEffect  [GEN]	begins to talk
PersonX is on a talk show  HinderedBy  [GEN]	PersonX is too nervous to talk
PersonX completes the ultimate goal  xAttr  [GEN]	an excellent athlete
PersonX pours wine at a wedding  xAttr  [GEN]	nice
PersonX is the gateway  xIntent  [GEN]	to the exit
PersonX arranges to meet PersonY at the shop  xAttr  [GEN]	a good friend
PersonX evades the burglars  xIntent  [GEN]	to avoid suspicion
PersonX smokes a cigarette  xReact  [GEN]	calm
PersonX reads this poem  xEffect  [GEN]	feels depressed
PersonX decides to fly a kite  HinderedBy  [GEN]	PersonX is afraid of flying kites
PersonX repents of the crime  xWant  [GEN]	to get back at the crime
PersonX is drawn to the fire  xIntent  [GEN]	to see the fire
PersonX has a picnic with his family  HinderedBy  [GEN]	PersonX is not allowed to go to the picnic
PersonX sings along to songs  xAttr  [GEN]	a good singer
PersonX offers to buy PersonY a coffee  xEffect  [GEN]	is thanked by PersonY
PersonX is almost at the edge  xReact  [GEN]	safe
PersonX drives an Oldsmobile  xNeed  [GEN]	to be able to drive
PersonX brings back an old friend  xAttr  [GEN]	friendly
PersonX talks for a while  xNeed  [GEN]	to be able to talk for a while
PersonX has a plan for every eventuality  xEffect  [GEN]	has plans for every eventuality
PersonX makes an appeal to PersonY  HinderedBy  [GEN]	PersonX can't find the phone to call PersonY
PersonX leads a revolution  xReact  [GEN]	in need of a movement
PersonX scores a hit  xNeed  [GEN]	to perform well in the game
PersonX's visits PersonY  xWant  [GEN]	to see PersonY more often
PersonX visits a cemetery  xAttr  [GEN]	curious
PersonX spends the entire day with PersonY  xAttr  [GEN]	devoted
PersonX lives up to PersonY's expectations  xEffect  [GEN]	gets to meet PersonY
PersonX allows PersonY to speak  xAttr  [GEN]	supportive
PersonX adds a new chapter to his book  xIntent  [GEN]	to make a difference
PersonX wins a grand prize  xIntent  [GEN]	to be successful
PersonX eats lots of candy  xEffect  [GEN]	loses weight
PersonX inspects a fax  xIntent  [GEN]	to know what to say
PersonX spends the weekend in a canoe  xEffect  [GEN]	has a good time
PersonX is up-tight  xAttr  [GEN]	confident
PersonX encourages PersonY to be  xEffect  [GEN]	is happy that PersonY is available
PersonX gets accepted to a college  xAttr  [GEN]	ambitious
PersonX made the garden  xWant  [GEN]	to start his own garden
PersonX goes into the theater  xReact  [GEN]	inspired
PersonX has an offer to tour China  HinderedBy  [GEN]	PersonX can't fly
PersonX drives PersonY to the restaurant  xNeed  [GEN]	to have the car
PersonX buys PersonY's favorite drink  xReact  [GEN]	happy
PersonX seeks out advice  xWant  [GEN]	to help
PersonX gets up from his chair  xEffect  [GEN]	rests
PersonX takes PersonY back to his hotel room  xIntent  [GEN]	to be friendly with PersonY
PersonX brings the baby home  xIntent  [GEN]	to be a good mum
PersonX is watching for signs  xWant  [GEN]	to keep an eye on the situation
PersonX gets the answer  xIntent  [GEN]	to do a good job
PersonX moves to China  HinderedBy  [GEN]	PersonX is too young to travel
PersonX and PersonY end up together  xEffect  [GEN]	and PersonY are happy
PersonX gets PersonY to go  xIntent  [GEN]	to be in control
PersonX studies different opinions  xReact  [GEN]	smart
PersonX broke a window in PersonY's house  xEffect  [GEN]	has a broken window in the kitchen
PersonX makes a fuss about PersonY  HinderedBy  [GEN]	PersonX is afraid to get involved in PersonY
PersonX takes good care of himself  xEffect  [GEN]	is not depressed
PersonX changes clothes at home  xIntent  [GEN]	to look good on his new work
PersonX expects to make a lot of money  xEffect  [GEN]	makes it to the top
PersonX gets over her anger  HinderedBy  [GEN]	PersonX can't get over her anger
PersonX starts over  HinderedBy  [GEN]	PersonX can't find the money to start over
PersonX has a cool idea  xIntent  [GEN]	to make a difference
PersonX helps PersonY with her speech  xAttr  [GEN]	smart
PersonX opens a bookstore  xIntent  [GEN]	to have a place to store
PersonX is disappointed in PersonY's actions  xWant  [GEN]	to see PersonY change
PersonX keeps on his clothes  xReact  [GEN]	comfortable
PersonX reads in front of PersonY  xIntent  [GEN]	to learn from other people
PersonX pats the dog  xWant  [GEN]	to play with the dog
PersonX is kind  xIntent  [GEN]	to have a good time
PersonX and PersonY share an experience  xReact  [GEN]	grateful
PersonX dresses up for a play  xAttr  [GEN]	fashionable
PersonX welcomes PersonY into his home  xIntent  [GEN]	to be friendly
PersonX talks about PersonY's grandson  xIntent  [GEN]	to share his knowledge
PersonX stops taking PersonY's calls  xEffect  [GEN]	is alone
PersonX claims to have a child  xWant  [GEN]	to get pregnant
PersonX is out of his mind  HinderedBy  [GEN]	PersonX has a strong fear of being discovered
PersonX smashes a hole in the wall  HinderedBy  [GEN]	PersonX has a broken tool
PersonX studies in order to pass the exam  HinderedBy  [GEN]	PersonX can't find the homework
PersonX doesn't like what happened  xAttr  [GEN]	annoyed
PersonX decides to report a robbery  xReact  [GEN]	relieved
PersonX is going to have a date  xAttr  [GEN]	outgoing
PersonX moves to Minnesota  xAttr  [GEN]	independent
PersonX dresses up for a play  xWant  [GEN]	to play the viola
PersonX puts something into the pocket  xIntent  [GEN]	to be organized
PersonX is on a talk show  xEffect  [GEN]	is on TV
PersonX skis on fresh snow  xReact  [GEN]	happy
PersonX thinks a life of solitude is what he needs  xEffect  [GEN]	gets away from his problems
PersonX reveals everything  xIntent  [GEN]	to be noticed
PersonX witnesses PersonY having sex  xEffect  [GEN]	is angry
PersonX is disappointed in PersonY's actions  xReact  [GEN]	upset
PersonX takes a diploma  xAttr  [GEN]	smart
PersonX runs a hand over PersonY's body  xWant  [GEN]	to apologize
PersonX dresses in a silly outfit  xReact  [GEN]	comfortable
PersonX admires the scenery  xAttr  [GEN]	curious
PersonX does a dangerous stunt  xIntent  [GEN]	to do something dangerous
PersonX moves to Minnesota  xWant  [GEN]	to go to college
PersonX is really working  HinderedBy  [GEN]	PersonX is still on the phone
PersonX invites PersonY to the soccer game  xIntent  [GEN]	to see PersonY happy
PersonX talks about art  xWant  [GEN]	to write books
PersonX puts in a lot of time  xWant  [GEN]	to be the best
PersonX cooks a big meal  xEffect  [GEN]	is praised by his family
PersonX asks to be defended  xEffect  [GEN]	is defended
PersonX threatens to leave town  HinderedBy  [GEN]	PersonX doesn't have the courage to talk to his friends
PersonX gets a pat on the head from her family  HinderedBy  [GEN]	PersonX doesn't have a family
PersonX give someone PersonY's forgiveness  HinderedBy  [GEN]	PersonX doesn't have the strength to forgive PersonY
PersonX is about to marry PersonY  xEffect  [GEN]	is divorced
PersonX finds PersonY's jacket  xReact  [GEN]	surprised
PersonX decides to hurt herself  xIntent  [GEN]	to prove herself
PersonX has a flu  HinderedBy  [GEN]	PersonX is not sick
PersonX chooses not to blame  xAttr  [GEN]	self-reliant
PersonX welcomes a new year  xEffect  [GEN]	feels cheerful
