PersonX considers the offer  HinderedBy  [GEN]	PersonX is too tired to consider the offer	1
PersonX and PersonY see the army  xEffect  [GEN]	and PersonY look happy	1
PersonX has recently invested in a venture  xReact  [GEN]	excited	1
PersonX can help  xNeed  [GEN]	to have the ability	1
PersonX went to the car dealer  xReact  [GEN]	happy	1
PersonX assembles a hat  xAttr  [GEN]	handy	1
PersonX reveals that he plans to cut a deal  xReact  [GEN]	nervous	1
PersonX raises a glass to his uncle  HinderedBy  [GEN]	PersonX is afraid of men	1
PersonX finds PersonY missing  xWant  [GEN]	to do something about PersonY	1
PersonX smiles at me  xEffect  [GEN]	smiles again	1
PersonX invites PersonY to a meal  xAttr  [GEN]	considerate	1
PersonX gets a severe disappointment  xAttr  [GEN]	sad	1
PersonX proposes her theory  HinderedBy  [GEN]	PersonX is too shy to propose her theory	1
PersonX gets accepted to a college  xNeed  [GEN]	to apply	1
PersonX's parents go on vacation  xReact  [GEN]	happy	1
PersonX buys a boombox  xReact  [GEN]	relaxed	1
PersonX fears that PersonY will put together something  xAttr  [GEN]	anxious	1
PersonX comes up with a good idea  xWant  [GEN]	to share his idea	1
PersonX can't open a door  xAttr  [GEN]	clumsy	1
PersonX takes PersonY back to his hotel room  xEffect  [GEN]	feels responsible	1
PersonX walks through the mall  xIntent  [GEN]	to see his friends	1
PersonX considers what's expected of her  HinderedBy  [GEN]	PersonX is too busy to think about it	1
PersonX's home is robbed  xReact  [GEN]	angry	1
PersonX brings back an old friend  xEffect  [GEN]	gets to know her	1
PersonX chooses a great place to visit  xEffect  [GEN]	has a great time at the party	1
PersonX gets out of the classroom  xAttr  [GEN]	independent	1
PersonX brings home a rabbit  xNeed  [GEN]	to be able to bring home a rabbit	1
PersonX shares his opinion  xEffect  [GEN]	is invited to a party	1
PersonX thinks PersonY's idea is brilliant  xIntent  [GEN]	to support PersonY's idea	1
PersonX escapes to freedom  xReact  [GEN]	happy	1
PersonX consults an attorney  xWant  [GEN]	to be prepared for a lawsuit	1
PersonX has never had a Christmas like this  xAttr  [GEN]	sentimental	1
"PersonX plays ""let's pretend""  HinderedBy  [GEN]"	PersonX is too drunk to pretend	1
PersonX answers her purpose  xAttr  [GEN]	intelligent	1
PersonX feels obligated to do it  xWant  [GEN]	to do it	1
PersonX remains steadfast in friendship  xWant  [GEN]	to be friends with everyone	2
PersonX obtains money from bank  xWant  [GEN]	to get money	1
PersonX is writing a research paper  HinderedBy  [GEN]	PersonX is too tired to do the work	1
PersonX met PersonY on vacation  xEffect  [GEN]	and PersonY are friends	1
PersonX is a big fan of ice hockey  xIntent  [GEN]	to be a part of the team	1
PersonX wonders if this is their chance  xWant  [GEN]	to be a part of the project	1
PersonX becomes a yoga instructor  xIntent  [GEN]	to be a better person	1
PersonX has PersonY kidnapped  xAttr  [GEN]	determined	1
PersonX drinks beer in the kitchen  HinderedBy  [GEN]	PersonX is allergic to alcohol	1
PersonX recognizes the smell  HinderedBy  [GEN]	PersonX is distracted	1
PersonX uses an opportunity  xReact  [GEN]	challenged	1
PersonX gets a favour  HinderedBy  [GEN]	PersonX is afraid to ask for help	1
PersonX gives a dance  xEffect  [GEN]	is applauded	1
PersonX eats free bread  xIntent  [GEN]	to eat a nice meal	1
PersonX arrives in the nick of time  xEffect  [GEN]	is on time	1
PersonX moves to Minnesota  xNeed  [GEN]	to be interested in moving	1
PersonX travels to Mexico  xReact  [GEN]	excited	1
PersonX's boss prefers the new project  xIntent  [GEN]	to make his boss happy	2
PersonX announces PersonY as their successor  xIntent  [GEN]	to work with PersonY	1
PersonX does not brush his teeth  xAttr  [GEN]	irresponsible	1
PersonX hopes for a promotion  xEffect  [GEN]	gets promoted	1
PersonX is playing football  HinderedBy  [GEN]	PersonX is scared of the ball	1
PersonX gets over her anger  xReact  [GEN]	relaxed	1
PersonX insists on having his own way  xNeed  [GEN]	to want to travel	2
PersonX sleeps it off  HinderedBy  [GEN]	PersonX is too lazy to finish the project	2
PersonX cooks a big meal  xNeed  [GEN]	to feel hungry	1
PersonX hates his father  xIntent  [GEN]	to have his own life	1
PersonX stays in school  xEffect  [GEN]	learns to speak Spanish	1
PersonX scores a hit  xWant  [GEN]	to be a famous actor	2
PersonX stops the other car  xReact  [GEN]	satisfied	1
PersonX saves the doctor  HinderedBy  [GEN]	PersonX doesn't have the time to save the doctor	1
PersonX continues on her way  xEffect  [GEN]	is pleased with the progress	1
PersonX picks up a basket  xNeed  [GEN]	to be outside	1
PersonX's period begins  xReact  [GEN]	exhausted	1
PersonX teaches PersonY to be polite  xReact  [GEN]	good	1
PersonX tries a cup of coffee  HinderedBy  [GEN]	PersonX can't find the cup to drink it	1
PersonX is reasonable on PersonY's asking  xNeed  [GEN]	to be polite	1
PersonX engages in horseplay  xEffect  [GEN]	gets wet	2
PersonX observes a meteor  HinderedBy  [GEN]	PersonX is too far away to observe anything	1
PersonX dents the wall  xWant  [GEN]	to fix the wall	1
PersonX sells apples  xReact  [GEN]	successful	1
PersonX fails to read the documents  xReact  [GEN]	upset	1
PersonX wears bright clothing  xIntent  [GEN]	to impress his peers	1
PersonX brings home a rabbit  xEffect  [GEN]	feels good about himself	1
PersonX purchases it  xIntent  [GEN]	to be prepared for the future	1
PersonX went horse riding  xEffect  [GEN]	has a great time	1
PersonX talks for a while  xReact  [GEN]	relaxed	1
PersonX ogles at PersonY  xAttr  [GEN]	a grouch	1
PersonX wins a game of cards  xAttr  [GEN]	smart	1
PersonX carries a backpack  xWant  [GEN]	to pack	2
PersonX sets up a web page  HinderedBy  [GEN]	PersonX can't find the right software to use	1
PersonX is not concerned  xAttr  [GEN]	a child	1
PersonX brings back water  xIntent  [GEN]	to make sure the water is safe	2
PersonX hears PersonY approaching  HinderedBy  [GEN]	PersonX doesn't know PersonY	1
PersonX invites PersonY to go somewhere  xAttr  [GEN]	a leader	1
PersonX writes notes  xEffect  [GEN]	learns to write	1
PersonX is a very good worker  HinderedBy  [GEN]	PersonX takes too much work	2
PersonX serves alcohol  xNeed  [GEN]	to be in a bar	1
PersonX sells well  xWant  [GEN]	to go to the casino	1
PersonX cooks meat  xNeed  [GEN]	to have the right equipment	1
PersonX records a complaint  xWant  [GEN]	to show up	2
PersonX hates his father  xNeed  [GEN]	to be in a fight with his father	1
PersonX explains the puzzle  xNeed  [GEN]	to have a problem	2
PersonX jumps into the volcano  HinderedBy  [GEN]	PersonX is too scared to go into the volcano	1
PersonX creates the world  xAttr  [GEN]	talented	1
PersonX is sure of the reply  xIntent  [GEN]	to know the answer	1
PersonX reaches  xNeed  [GEN]	to have reached the goal	2
PersonX and PersonY have a deal  xEffect  [GEN]	and PersonY make a deal	1
PersonX doesn't like living in PersonX's dorm  xEffect  [GEN]	stays in his old dorm	1
PersonX delivers the eulogy  xReact  [GEN]	compassionate	1
PersonX will leave town  HinderedBy  [GEN]	PersonX is already at the airport	2
PersonX evades the burglars  xReact  [GEN]	powerful	1
PersonX plans to go to the zoo  xNeed  [GEN]	to have time to go	1
PersonX takes personY to the shops  xReact  [GEN]	helpful	1
PersonX mends broken ties  xIntent  [GEN]	to make room	2
PersonX smiles through it all  xAttr  [GEN]	happy	1
PersonX is near a fireplace  xIntent  [GEN]	to watch people	1
PersonX works with PersonY's child  HinderedBy  [GEN]	PersonX is too busy to help	1
PersonX knows who he is  xAttr  [GEN]	knowledgeable	1
PersonX accepts PersonX's purpose  xReact  [GEN]	happy	1
PersonX studies different opinions  xIntent  [GEN]	to be on the right side	1
PersonX eats the chocolate frosting  xIntent  [GEN]	to taste the frosting	1
PersonX goes to the lab  xEffect  [GEN]	learns more	1
PersonX and PersonY agree on a price  xNeed  [GEN]	to be willing to pay the price	1
PersonX found a book  xReact  [GEN]	curious	1
PersonX puts PersonY in the car  xWant  [GEN]	to take care of PersonY	1
PersonX returns to the farm  xWant  [GEN]	to have a nice farm	1
PersonX reveals everything  xAttr  [GEN]	trustworthy	1
PersonX decides not to go on tour  xReact  [GEN]	embarrassed	1
PersonX tells herself that she can do it  xEffect  [GEN]	does it	1
PersonX agrees to a trial  xIntent  [GEN]	to get the right to trial	1
PersonX drives an Oldsmobile  xAttr  [GEN]	a good driver	1
PersonX goes to the doctor's  xIntent  [GEN]	to get better	1
PersonX allows PersonY to speak  HinderedBy  [GEN]	PersonX doesn't want PersonY to speak	1
PersonX drops everything to do this  xReact  [GEN]	stressed	1
PersonX gives birth to baby PersonY  HinderedBy  [GEN]	PersonX doesn't have a father	2
PersonX took the car  xAttr  [GEN]	adventurous	1
PersonX arrives in the nick of time  xReact  [GEN]	refreshed	2
PersonX returns to the restaurant  xIntent  [GEN]	to be a good host	1
PersonX gets to know her  xReact  [GEN]	safe	1
PersonX raves at the club  xReact  [GEN]	satisfied	1
PersonX drops out of his class  xReact  [GEN]	upset	1
PersonX stops being afraid  xIntent  [GEN]	to get away from a situation	1
PersonX accidentally purchases an impossibly expensive object  xAttr  [GEN]	foolish	1
PersonX skis on fresh snow  xWant  [GEN]	to ski again	1
PersonX is up-tight  xReact  [GEN]	secure	1
PersonX runs to the cops  xWant  [GEN]	to be free	1
PersonX claims to have forgiven PersonY  xEffect  [GEN]	is satisfied with PersonY	1
PersonX starts a fight with PersonY  xNeed  [GEN]	to be mad at PersonY	1
PersonX and PersonY go ice skating  HinderedBy  [GEN]	PersonX and PersonY are not allowed to go ice skating	1
PersonX feels weak  xAttr  [GEN]	clumsy	1
PersonX considers what's expected of her  xIntent  [GEN]	to learn from the person	2
PersonX finds her lover dead  xEffect  [GEN]	gets depressed	1
PersonX observes a meteor  xEffect  [GEN]	gets upset	2
PersonX likes to perform  xReact  [GEN]	inspired	1
PersonX kills her boss  xAttr  [GEN]	vindictive	1
PersonX throws a phone  xReact  [GEN]	amused	1
PersonX lives up to PersonY's expectations  HinderedBy  [GEN]	PersonX is too tired to live up to PersonY's expectations	1
PersonX waits for hours in a parking lot  xAttr  [GEN]	demanding	1
PersonX translates a report into German  xNeed  [GEN]	to learn German	1
PersonX gives his love to PersonY  xWant  [GEN]	to marry PersonY	1
PersonX dreams of war  xIntent  [GEN]	to be free	1
PersonX kills her boss  xEffect  [GEN]	is found guilty	1
PersonX explains her fears  xReact  [GEN]	peaceful	1
PersonX accidentally purchases an impossibly expensive object  xEffect  [GEN]	is embarrassed	1
PersonX organizes the dance  xWant  [GEN]	to go to the club	1
PersonX becomes calm  xWant  [GEN]	to talk about it	1
PersonX sees a movie with friends  xAttr  [GEN]	sociable	1
PersonX weighs it all  xReact  [GEN]	guilty	1
PersonX enjoys hearing PersonY tell a story  xReact  [GEN]	entertained	1
PersonX regrets the fight  xReact  [GEN]	disappointed	1
PersonX stinks of cheap beer  HinderedBy  [GEN]	PersonX is allergic to alcohol	1
PersonX listens to whale music  xNeed  [GEN]	to have a musical instrument	1
PersonX does not smoke  xReact  [GEN]	healthy	1
PersonX becomes friendlier  xAttr  [GEN]	a nice person	1
PersonX gets tickets to the concert  xIntent  [GEN]	to see a band	1
PersonX performs a survey  xAttr  [GEN]	a good person	1
PersonX immediately returned the favor  HinderedBy  [GEN]	PersonX is too busy to do the favor	1
PersonX makes it to the first five  xReact  [GEN]	happy	1
PersonX leaves a mark on the wall  xAttr  [GEN]	arrogant	1
PersonX and PersonY leaves the country  xAttr  [GEN]	independent	1
PersonX reports it to police  xReact  [GEN]	relieved	1
PersonX being polite  xIntent  [GEN]	to be a good friend	1
PersonX gets a new haircut  xEffect  [GEN]	looks different	1
PersonX gives an object to PersonY  HinderedBy  [GEN]	PersonX is afraid to meet PersonY	1
PersonX has a cool idea  xReact  [GEN]	pleased	1
PersonX wakes up in the bathtub  xIntent  [GEN]	to be refreshed	2
PersonX explains the point  HinderedBy  [GEN]	PersonX doesn't know what the point is	1
PersonX inspects a fax  xEffect  [GEN]	learns about technology	1
PersonX visits personZ  xEffect  [GEN]	gets to know personZ	1
PersonX shares stories with PersonY  xReact  [GEN]	respected	1
PersonX works out at the gym  xEffect  [GEN]	is tired	1
PersonX enjoys solving puzzles  xNeed  [GEN]	to have the ability to solve puzzles	1
PersonX writes notes  xNeed  [GEN]	to have a notebook	1
PersonX looks at something quickly  xAttr  [GEN]	intelligent	1
PersonX has to work the night shift  xReact  [GEN]	stressed	1
PersonX allows PersonY to probe  xIntent  [GEN]	to find out more about PersonY	2
PersonX appreciates PersonY's advice  xAttr  [GEN]	wise	1
PersonX takes a girl's things  xAttr  [GEN]	adventurous	2
PersonX should move to Australia  xIntent  [GEN]	to start a new life	1
PersonX sits in the car and thinks  xAttr  [GEN]	introspective	1
PersonX denies it all  xEffect  [GEN]	is right	2
PersonX has an excellent time  xNeed  [GEN]	to have a good time	2
PersonX translates a report into German  xAttr  [GEN]	talented	1
PersonX calls the cat  xIntent  [GEN]	to talk to the cat	1
PersonX's period begins  xWant  [GEN]	to take a break	1
PersonX runs over PersonY's car  xIntent  [GEN]	to hurt PersonY	1
PersonX stops having his housekey in the drawer  xIntent  [GEN]	to stay in the house	2
PersonX jumps into the volcano  xEffect  [GEN]	quits school	2
PersonX cannot tell how to solve a math problem  xReact  [GEN]	confused	1
PersonX remembers his roots  xIntent  [GEN]	to be self-sufficient	1
PersonX buys a Bible  xNeed  [GEN]	to be interested in God	1
PersonX records a complaint  xEffect  [GEN]	gets good grades	2
PersonX really gets rolling  xReact  [GEN]	determined	1
PersonX decides to pursue a degree  xAttr  [GEN]	smart	1
PersonX shares stories with PersonY  HinderedBy  [GEN]	PersonX can't tell PersonY	1
PersonX notices PersonY's injuries  xWant  [GEN]	to heal PersonY's legs	1
PersonX fills a quota  xWant  [GEN]	to get a job	2
PersonX takes the contract  xIntent  [GEN]	to be fair	1
PersonX buys a Mercedes  xEffect  [GEN]	has a new car	1
PersonX is an expert at math  xNeed  [GEN]	to practice math	1
PersonX and PersonY gets shot  xReact  [GEN]	terrified	1
PersonX names three girls  xNeed  [GEN]	to have the ability to names three girls	1
PersonX expects the unexpected  xWant  [GEN]	to get the unexpected	2
PersonX plans PersonY's wedding  xReact  [GEN]	proud	1
PersonX tells PersonY to trust her  HinderedBy  [GEN]	PersonX doesn't trust PersonY	1
PersonX manages a business  xNeed  [GEN]	to have a business	1
PersonX destroys PersonY's building  HinderedBy  [GEN]	PersonX is afraid to touch PersonY	1
PersonX is not concerned  xReact  [GEN]	calm	1
PersonX thinks a life of solitude is what he needs  xNeed  [GEN]	to have the freedom to go on a trip	1
PersonX spends time on task  xIntent  [GEN]	to be prepared for the task	1
PersonX has the stomach flu  xWant  [GEN]	to go to the doctor	1
PersonX is practicing  HinderedBy  [GEN]	PersonX is sick	1
PersonX posts a false message  HinderedBy  [GEN]	PersonX is not a subscriber	1
PersonX gets rid of it  xEffect  [GEN]	loses it	1
PersonX packs for a flight  xEffect  [GEN]	is rested for the flight	2
PersonX announces divorce  HinderedBy  [GEN]	PersonX is too busy to get married	2
PersonX gets pasted  xReact  [GEN]	hurt	1
PersonX stares at personY  xIntent  [GEN]	to be in control	1
PersonX spills it  xIntent  [GEN]	to get dirty	1
PersonX's mother goes to the hospital  xReact  [GEN]	worried	1
PersonX sharpens PersonY's pencil  xEffect  [GEN]	is rewarded with praise	1
PersonX took the car  xWant  [GEN]	to drive the car	1
PersonX escapes to freedom  xAttr  [GEN]	courageous	1
PersonX agrees to send PersonY an e-mail  xEffect  [GEN]	receives a reply	1
PersonX makes a fuss about PersonY  xIntent  [GEN]	to make PersonY feel bad	1
PersonX realizes what it means  xNeed  [GEN]	to have a vision	1
PersonX is really working  xIntent  [GEN]	to be a good employee	1
PersonX allows PersonY to speak  xEffect  [GEN]	makes PersonY happy	1
