1051. 	PersonX and PersonY start all over again  xIntent  [GEN]	to be more consistent	no
1052. 	PersonX went to the wrong place  xAttr  [GEN]	forgetful	no
1053. 	PersonX plans a future with PersonY  xWant  [GEN]	to have a friend with PersonY	yes
1054. 	PersonX sees the mushroom  xReact  [GEN]	fascinated	yes
1055. 	PersonX dreams of meeting PersonY  xIntent  [GEN]	to be close to PersonY	yes
1056. 	PersonX wishes that the pain would go away  xIntent  [GEN]	to make amends	no
1057. 	PersonX can be amusing  xEffect  [GEN]	is popular	yes
1058. 	PersonX brings PersonY to her knees  xIntent  [GEN]	to help PersonY	yes
1059. 	PersonX gets a touch of influenza  xEffect  [GEN]	gets a cold	yes
1060. 	PersonX keeps a record of his exercise  HinderedBy  [GEN]	PersonX is too tired to exercise	yes
1061. 	PersonX agrees to help PersonYâs team  xReact  [GEN]	appreciated	yes
1062. 	PersonX tries to avoid telling PersonY  xIntent  [GEN]	to avoid a confrontation	yes
1063. 	PersonX considers how to take care of PersonY  xEffect  [GEN]	decides to take care of PersonY	yes
1064. 	PersonX is asked about PersonY  xWant  [GEN]	to tell PersonY	yes
1065. 	PersonX starts to read the menu  xReact  [GEN]	motivated	no
1066. 	PersonX burns their hand  xReact  [GEN]	hurt	yes
1067. 	PersonX moves the car  xIntent  [GEN]	to be prepared for work	no
1068. 	PersonX attends the concert  xReact  [GEN]	excited	yes
1069. 	PersonX makes a point of working regularly  HinderedBy  [GEN]	PersonX is in a slump	no
1070. 	PersonX remembers how he met PersonY  xEffect  [GEN]	is glad he met PersonY	yes
1071. 	PersonX huffs and puffs  xIntent  [GEN]	to feel pleased	no
1072. 	PersonX marries his love  xReact  [GEN]	happy	yes
1073. 	PersonX stops to check  xReact  [GEN]	annoyed	no
1074. 	PersonX meets his relatives  xIntent  [GEN]	to be close to his family	yes
1075. 	PersonX tries to get the baby back  xWant  [GEN]	to get the baby back to the baby	no
1076. 	PersonX will go on  xIntent  [GEN]	to become independent	no
1077. 	PersonX begins to drink  xReact  [GEN]	intoxicated	yes
1078. 	PersonX refuses to let PersonY go  xIntent  [GEN]	to protect PersonY	yes
1079. 	PersonX remembers what happened last night  xReact  [GEN]	sad	yes
1080. 	PersonX spends too much time on the phone  xEffect  [GEN]	is rude	no
1081. 	PersonX suffers at the beach  xWant  [GEN]	to go to the beach with his friends	no
1082. 	PersonX jumps from the train  xIntent  [GEN]	to get away in time	yes
1083. 	PersonX is conflicted  xReact  [GEN]	frustrated	yes
1084. 	PersonX arrives home from trip  xEffect  [GEN]	is happy	yes
1085. 	PersonX teaches PersonY about himself  HinderedBy  [GEN]	PersonX is a jerk	no
1086. 	PersonX has stomachache  xEffect  [GEN]	is hospitalized	yes
1087. 	PersonX sticks to his motto  xAttr  [GEN]	a hard worker	yes
1088. 	PersonX is very confident  xReact  [GEN]	good	yes
1089. 	PersonX just married PersonY  xIntent  [GEN]	to have a child	yes
1090. 	PersonX wants to visit the zoo  xNeed  [GEN]	to have a reason to visit the zoo	yes
1091. 	PersonX receives and email  xEffect  [GEN]	receives a lot of emails	yes
1092. 	PersonX stops by PersonY's  xIntent  [GEN]	to spend time with PersonY	yes
0	PersonX's father praises PersonX  xWant  [GEN]	to be liked by his father	no
1093. 	PersonX remains in place  xReact  [GEN]	trapped	yes
1094. 	PersonX is building a house  xAttr  [GEN]	ambitious	yes
1095. 	PersonX fails in winning PersonY's heart  xNeed  [GEN]	to ask PersonY out	yes
1096. 	PersonX makes a movie about it  xEffect  [GEN]	is liked by his peers	no
1097. 	PersonX leaves behind the past  xReact  [GEN]	sad	yes
1098. 	PersonX closes a window  xIntent  [GEN]	to protect the garden	no
1099. 	PersonX sits at the computer  xIntent  [GEN]	to get a better look at the situation	no
1100. 	PersonX asks to move in  xIntent  [GEN]	to live in Florida	yes
1101. 	PersonX posts a video online  xNeed  [GEN]	to have video-game-related interests	yes
1102. 	PersonX confesses his love for PersonY  HinderedBy  [GEN]	PersonX is still mad at PersonY	no
1103. 	PersonX maintains the friendship  xEffect  [GEN]	feels closer to Becky	no
1104. 	PersonX behaves like a buddy  xWant  [GEN]	to spend more time with his friends	no
1105. 	PersonX casts out  HinderedBy  [GEN]	PersonX is afraid to cast out	no
1106. 	PersonX got there before PersonY  xEffect  [GEN]	got there	yes
1107. 	PersonX and PersonY start over  xWant  [GEN]	to be more successful	no
1108. 	PersonX sings in the shower  xAttr  [GEN]	nice	no
1109. 	PersonX will save the world  xIntent  [GEN]	to be on the world stage	no
1110. 	PersonX returns to the country after four years  HinderedBy  [GEN]	PersonX is still recovering from his illness	no
1111. 	PersonX and PersonY pack  xIntent  [GEN]	to leave	no
1112. 	PersonX fights to be free  xNeed  [GEN]	to want to be free	no
1113. 	PersonX bought a house  xIntent  [GEN]	to make money	no
1114. 	PersonX sets up a booth  HinderedBy  [GEN]	PersonX can't find the tools	yes
1115. 	PersonX survives in the environment  xReact  [GEN]	relaxed	yes
1116. 	PersonX gets everyone into trouble  xIntent  [GEN]	to get everyone into trouble	yes
1117. 	PersonX discovers an important clue  HinderedBy  [GEN]	PersonX can't find the clue	no
1118. 	PersonX wants to get through the day  xIntent  [GEN]	to be free	no
1119. 	PersonX teaches personY not to steal  xReact  [GEN]	encouraged	no
1120. 	PersonX gives a telephone message to Mary  HinderedBy  [GEN]	PersonX is too busy to talk to Mary	yes
1121. 	PersonX becomes a person who attacks others  xNeed  [GEN]	to have a violent personality	yes
1122. 	PersonX keeps the cat  xAttr  [GEN]	caring	yes
1123. 	PersonX learns to talk  xReact  [GEN]	confident	no
1124. 	PersonX reads the last paper  HinderedBy  [GEN]	PersonX is busy	yes
1125. 	PersonX still gets the job  xWant  [GEN]	to get a raise	no
1126. 	PersonX is bored in the meeting  xReact  [GEN]	awkward	yes
1127. 	PersonX becomes the king  xReact  [GEN]	proud	yes
1128. 	PersonX is trying to decide on dinner  xWant  [GEN]	to eat dinner	yes
1129. 	PersonX falls off a ledge  xWant  [GEN]	to get out of the situation	yes
1130. 	PersonX joins Facebook  xEffect  [GEN]	gains in fame	yes
1131. 	PersonX wants to keep her baby  xAttr  [GEN]	caring	yes
1132. 	PersonX lets go of PersonY  xEffect  [GEN]	and PersonY are back together	yes
1133. 	PersonX acts on his insight  xReact  [GEN]	rewarded	yes
1134. 	PersonX will be right with you  xIntent  [GEN]	to be a better friend	yes
1135. 	PersonX still gets the job  xReact  [GEN]	happy	yes
1136. 	PersonX dons safety goggles  xNeed  [GEN]	to be wearing the goggles	yes
1137. 	PersonX wishes he hadn't gone to the beach  xReact  [GEN]	angry	no
1138. 	PersonX recognizes something  HinderedBy  [GEN]	PersonX doesn't understand	yes
1139. 	PersonX puts a book on the shelf  HinderedBy  [GEN]	PersonX is afraid of books	no
1140. 	PersonX changes into clothes  xEffect  [GEN]	becomes thinner	no
1141. 	PersonX acts like a horseâs ass  xAttr  [GEN]	mean	yes
1142. 	PersonX buys a cheeseburger  xIntent  [GEN]	to eat healthy	yes
1143. 	PersonX receives a surprise  xEffect  [GEN]	learns a lesson	yes
1144. 	PersonXâs attitude to something has changed  HinderedBy  [GEN]	PersonX is still bitter about something	no
1145. 	PersonX talks to PersonY's mom  xEffect  [GEN]	learns about PersonY's relationship with her mother	no
1146. 	PersonX ran into PersonY in town  xWant  [GEN]	to hang out with PersonY	yes
1147. 	PersonX discovers PersonY's betrayal  xWant  [GEN]	to get PersonY back	yes
1148. 	PersonX uses the bike  xEffect  [GEN]	gets a bike	yes
1149. 	PersonX accepts PersonY's greetings  xAttr  [GEN]	polite	yes
1150. 	PersonX changes one's mind  xIntent  [GEN]	to be independent	yes
1151. 	PersonX makes fun of self  xIntent  [GEN]	to be noticed	yes
1152. 	PersonX wants to sleep with PersonY  HinderedBy  [GEN]	PersonX is afraid of PersonY	yes
1153. 	PersonX finds a victim  xAttr  [GEN]	brave	no
1154. 	PersonX buys a fancy car  xWant  [GEN]	to own a bigger car	yes
1155. 	PersonX read a book by Michael Connelly  xEffect  [GEN]	gets interested in art	no
1156. 	PersonX brings it all together  HinderedBy  [GEN]	PersonX can't find a solution	yes
1157. 	PersonX reconciles with her mother  xEffect  [GEN]	and her mother are happy	yes
1158. 	PersonX sees his neighbor's house on fire  xEffect  [GEN]	gets sick	no
1159. 	PersonX tries to jump over a ditch  xNeed  [GEN]	to be able to jump over a ditch	no
1160. 	PersonX makes a public statement  HinderedBy  [GEN]	PersonX is too shy to speak out	yes
1161. 	PersonX puts on PersonYâs socks  xIntent  [GEN]	to be nice to PersonY	yes
1162. 	PersonX decides to invest in stocks  xReact  [GEN]	excited	yes
1163. 	PersonX gets on the inside of PersonY  xIntent  [GEN]	to be close to PersonY	yes
1164. 	PersonX studies personYâs mannerisms  xIntent  [GEN]	to understand personY	yes
1165. 	PersonX notices item  xReact  [GEN]	interested	yes
1166. 	PersonX sends mail to a constituent  xAttr  [GEN]	polite	yes
1167. 	PersonX gets humiliated  xEffect  [GEN]	is yelled at	yes
1168. 	PersonX has found PersonYâs knife  xAttr  [GEN]	smart	yes
1169. 	PersonX invites PersonY to the concert  xAttr  [GEN]	friendly	yes
1170. 	PersonX enters a lesbian bar  xReact  [GEN]	excited	yes
1171. 	PersonX goes somewhere nice  HinderedBy  [GEN]	PersonX can't afford to go anywhere	yes
1172. 	PersonX offers the food  HinderedBy  [GEN]	PersonX is too busy to eat	yes
1173. 	PersonX rips off PersonY's head  xIntent  [GEN]	to get revenge on PersonY	yes
1174. 	PersonX is fortunate  xEffect  [GEN]	is a good friend	yes
1175. 	PersonX pulls a knife on PersonY  xAttr  [GEN]	violent	yes
1176. 	PersonX has a horrible nightmare  xWant  [GEN]	to wake up	yes
1177. 	PersonX chooses to remain silent  xIntent  [GEN]	to avoid any scandal	yes
1178. 	PersonX enjoys vacations  xEffect  [GEN]	is happier	yes
1179. 	PersonX became a captain  HinderedBy  [GEN]	PersonX doesn't know how to play the game	yes
1180. 	PersonX shares his ideas  HinderedBy  [GEN]	PersonX is too shy to share his ideas	yes
1181. 	PersonX has seen better days  xEffect  [GEN]	is in love	no
1182. 	PersonX is in deep trouble  xReact  [GEN]	angry	yes
1183. 	PersonX asks a person related to PersonY  xEffect  [GEN]	gets the information	yes
1184. 	PersonX writes a short note to PersonY  xEffect  [GEN]	receives a response	yes
1185. 	PersonX tells PersonY the problem  xAttr  [GEN]	honest	yes
1186. 	PersonX remembers being pushed  xWant  [GEN]	to get stronger	yes
1187. 	PersonX speaks to the class  HinderedBy  [GEN]	PersonX is sick	yes
1188. 	PersonX thinks about a scientific issue  HinderedBy  [GEN]	PersonX is too busy to think about science	yes
1189. 	PersonX loses a race  xEffect  [GEN]	is sad	yes
1190. 	PersonX joins the Daughters of the Republic of Texas  xReact  [GEN]	important	yes
1191. 	PersonX attends to details  xAttr  [GEN]	kind	yes
0	PersonX's father praises PersonX  xWant  [GEN]	to be liked by his father	no
1192. 	PersonX remains in place  xReact  [GEN]	trapped	yes
1193. 	PersonX is building a house  xAttr  [GEN]	ambitious	yes
1194. 	PersonX fails in winning PersonY's heart  xNeed  [GEN]	to ask PersonY out	yes
1195. 	PersonX makes a movie about it  xEffect  [GEN]	is liked by his peers	no
1196. 	PersonX leaves behind the past  xReact  [GEN]	sad	yes
1197. 	PersonX closes a window  xIntent  [GEN]	to protect the garden	no
1198. 	PersonX sits at the computer  xIntent  [GEN]	to get a better look at the situation	no
1199. 	PersonX asks to move in  xIntent  [GEN]	to live in Florida	yes
1200. 	PersonX posts a video online  xNeed  [GEN]	to have video-game-related interests	yes
1201. 	PersonX confesses his love for PersonY  HinderedBy  [GEN]	PersonX is still mad at PersonY	no
1202. 	PersonX maintains the friendship  xEffect  [GEN]	feels closer to Becky	no
1203. 	PersonX behaves like a buddy  xWant  [GEN]	to spend more time with his friends	no
1204. 	PersonX casts out  HinderedBy  [GEN]	PersonX is afraid to cast out	no
1205. 	PersonX got there before PersonY  xEffect  [GEN]	got there	yes
1206. 	PersonX and PersonY start over  xWant  [GEN]	to be more successful	no
1207. 	PersonX sings in the shower  xAttr  [GEN]	nice	no
1208. 	PersonX will save the world  xIntent  [GEN]	to be on the world stage	no
1209. 	PersonX returns to the country after four years  HinderedBy  [GEN]	PersonX is still recovering from his illness	no
1210. 	PersonX and PersonY pack  xIntent  [GEN]	to leave	no
1211. 	PersonX fights to be free  xNeed  [GEN]	to want to be free	no
1212. 	PersonX bought a house  xIntent  [GEN]	to make money	no
1213. 	PersonX sets up a booth  HinderedBy  [GEN]	PersonX can't find the tools	yes
1214. 	PersonX survives in the environment  xReact  [GEN]	relaxed	yes
1215. 	PersonX gets everyone into trouble  xIntent  [GEN]	to get everyone into trouble	yes
1216. 	PersonX discovers an important clue  HinderedBy  [GEN]	PersonX can't find the clue	no
1217. 	PersonX wants to get through the day  xIntent  [GEN]	to be free	no
1218. 	PersonX teaches personY not to steal  xReact  [GEN]	encouraged	no
1219. 	PersonX gives a telephone message to Mary  HinderedBy  [GEN]	PersonX is too busy to talk to Mary	yes
1220. 	PersonX becomes a person who attacks others  xNeed  [GEN]	to have a violent personality	yes
1221. 	PersonX keeps the cat  xAttr  [GEN]	caring	yes
1222. 	PersonX learns to talk  xReact  [GEN]	confident	no
1223. 	PersonX reads the last paper  HinderedBy  [GEN]	PersonX is busy	yes
1224. 	PersonX still gets the job  xWant  [GEN]	to get a raise	no
1225. 	PersonX is bored in the meeting  xReact  [GEN]	awkward	yes
1226. 	PersonX becomes the king  xReact  [GEN]	proud	yes
1227. 	PersonX is trying to decide on dinner  xWant  [GEN]	to eat dinner	yes
1228. 	PersonX falls off a ledge  xWant  [GEN]	to get out of the situation	yes
1229. 	PersonX joins Facebook  xEffect  [GEN]	gains in fame	yes
1230. 	PersonX wants to keep her baby  xAttr  [GEN]	caring	yes
1231. 	PersonX lets go of PersonY  xEffect  [GEN]	and PersonY are back together	yes
1232. 	PersonX acts on his insight  xReact  [GEN]	rewarded	yes
1233. 	PersonX will be right with you  xIntent  [GEN]	to be a better friend	yes
1234. 	PersonX still gets the job  xReact  [GEN]	happy	yes
1235. 	PersonX dons safety goggles  xNeed  [GEN]	to be wearing the goggles	yes
1236. 	PersonX wishes he hadn't gone to the beach  xReact  [GEN]	angry	no
1237. 	PersonX recognizes something  HinderedBy  [GEN]	PersonX doesn't understand	yes
1238. 	PersonX puts a book on the shelf  HinderedBy  [GEN]	PersonX is afraid of books	no
1239. 	PersonX changes into clothes  xEffect  [GEN]	becomes thinner	no
1240. 	PersonX acts like a horseâs ass  xAttr  [GEN]	mean	yes
1241. 	PersonX buys a cheeseburger  xIntent  [GEN]	to eat healthy	yes
1242. 	PersonX receives a surprise  xEffect  [GEN]	learns a lesson	yes
1243. 	PersonXâs attitude to something has changed  HinderedBy  [GEN]	PersonX is still bitter about something	no
1244. 	PersonX talks to PersonY's mom  xEffect  [GEN]	learns about PersonY's relationship with her mother	no
1245. 	PersonX ran into PersonY in town  xWant  [GEN]	to hang out with PersonY	yes
1246. 	PersonX discovers PersonY's betrayal  xWant  [GEN]	to get PersonY back	yes
1247. 	PersonX uses the bike  xEffect  [GEN]	gets a bike	yes
1248. 	PersonX accepts PersonY's greetings  xAttr  [GEN]	polite	yes
1249. 	PersonX changes one's mind  xIntent  [GEN]	to be independent	yes
1250. 	PersonX makes fun of self  xIntent  [GEN]	to be noticed	yes
1251. 	PersonX wants to sleep with PersonY  HinderedBy  [GEN]	PersonX is afraid of PersonY	yes
1252. 	PersonX finds a victim  xAttr  [GEN]	brave	no
1253. 	PersonX buys a fancy car  xWant  [GEN]	to own a bigger car	yes
1254. 	PersonX read a book by Michael Connelly  xEffect  [GEN]	gets interested in art	no
1255. 	PersonX brings it all together  HinderedBy  [GEN]	PersonX can't find a solution	yes
1256. 	PersonX reconciles with her mother  xEffect  [GEN]	and her mother are happy	yes
1257. 	PersonX sees his neighbor's house on fire  xEffect  [GEN]	gets sick	no
1258. 	PersonX tries to jump over a ditch  xNeed  [GEN]	to be able to jump over a ditch	no
1259. 	PersonX makes a public statement  HinderedBy  [GEN]	PersonX is too shy to speak out	yes
1260. 	PersonX puts on PersonYâs socks  xIntent  [GEN]	to be nice to PersonY	yes
1261. 	PersonX decides to invest in stocks  xReact  [GEN]	excited	yes
1262. 	PersonX gets on the inside of PersonY  xIntent  [GEN]	to be close to PersonY	yes
1263. 	PersonX studies personYâs mannerisms  xIntent  [GEN]	to understand personY	yes
1264. 	PersonX notices item  xReact  [GEN]	interested	yes
1265. 	PersonX sends mail to a constituent  xAttr  [GEN]	polite	yes
1266. 	PersonX gets humiliated  xEffect  [GEN]	is yelled at	yes
1267. 	PersonX has found PersonYâs knife  xAttr  [GEN]	smart	yes
1268. 	PersonX invites PersonY to the concert  xAttr  [GEN]	friendly	yes
1269. 	PersonX enters a lesbian bar  xReact  [GEN]	excited	yes
1270. 	PersonX goes somewhere nice  HinderedBy  [GEN]	PersonX can't afford to go anywhere	yes
1271. 	PersonX offers the food  HinderedBy  [GEN]	PersonX is too busy to eat	yes
