PersonX agrees to the contract  xIntent  [GEN]	to get in the workforce	yes
PersonX was disappointed in PersonY  xEffect  [GEN]	Gets tired	yes
PersonX stops a bomb from going off  HinderedBy  [GEN]	The bomb is too high to be brought up.	no
PersonX is about to go somewhere  xAttr  [GEN]	tired	no
PersonX introduces PersonY to the correct date  xReact  [GEN]	proud	yes
PersonX sings in a band  xWant  [GEN]	to pay a fee	no
PersonX makes a bargain  xWant  [GEN]	to continue with that job	yes
PersonX does not want to drink  xEffect  [GEN]	goes to bar	no
PersonX takes things literally  xWant  [GEN]	to be efficient	no
PersonX is made a partner  xEffect  [GEN]	looks forward to meeting new people	yes
PersonX says no to a drink  xAttr  [GEN]	hesitant	no
PersonX likes both of these examples  xIntent  [GEN]	none	no
PersonX pulls the car over  xAttr  [GEN]	careless	no
PersonX visits with a feeling of reunion  xNeed  [GEN]	none	no
PersonX stays for coffee  HinderedBy  [GEN]	The coffee shop manager doesn't have a staff to stay by.	yes
PersonX dresses as Batman  xReact  [GEN]	like he is famous	yes
PersonX wants PersonY to know  xAttr  [GEN]	hopeful	yes
PersonX agrees to testify against PersonY  xNeed  [GEN]	to be in court	yes
PersonX is constantly excited  xEffect  [GEN]	gets nervous	yes
"PersonX is ""alone and grumbling""  xReact  [GEN]"	upset	yes
PersonX deals with PersonY in person  HinderedBy  [GEN]	PersonY won't speak a word.	yes
PersonX faces the press  xIntent  [GEN]	to make a point	yes
PersonX puts away his suitcase  xEffect  [GEN]	PersonX knows where his suitcase has fallen	yes
PersonX’s friend is arrested  xReact  [GEN]	hopeful that the news will be news	no
PersonX repairs an appliance  xEffect  [GEN]	puts things right	yes
PersonX paints a pretty picture  xNeed  [GEN]	to finish painting	yes
PersonX demonstrates a photo  xReact  [GEN]	proud	yes
PersonX loses his wallet  xEffect  [GEN]	gets punched in the face	no
PersonX found an old picture  HinderedBy  [GEN]	PersonX hid the picture in a closet.	yes
PersonX posts a note on PersonY's door  HinderedBy  [GEN]	PersonZ doesn't want to see the note in PersonY's room.	yes
PersonX goes to the Halloween party  HinderedBy  [GEN]	They got killed during the fire	yes
PersonX starts to feel sorry  xEffect  [GEN]	PersonX gives apology instead	yes
PersonX speaks calmly to PersonY  xNeed  [GEN]	to approach PersonY	yes
PersonX celebrates PersonY's success  HinderedBy  [GEN]	he has to work and can't get a break.	yes
PersonX drives over personY’s toes  xAttr  [GEN]	curious	no
PersonX types out the proposal  xReact  [GEN]	accomplished	yes
PersonX spreads the news  xEffect  [GEN]	loses his place	yes
PersonX thinks about imprisonment  xReact  [GEN]	disgusted	yes
PersonX kisses PersonY's mouth  xIntent  [GEN]	to have a good time	yes
PersonX makes a three-point turn  HinderedBy  [GEN]	They are afraid they are a coward.	no
PersonX contributes to household tasks  xWant  [GEN]	to assist in keeping things working	yes
PersonX is a big talker  xEffect  [GEN]	PersonX makes more friends	yes
PersonX tells PersonY about his son  xAttr  [GEN]	helpful	no
PersonX explores PersonY’s body  xIntent  [GEN]	to find out more about persony	yes
PersonX participates in a talent show  xNeed  [GEN]	to be invited to the show	yes
PersonX makes a reasonable suggestion  xAttr  [GEN]	smart	yes
PersonX accepts a dinner invitation from PersonY  xAttr  [GEN]	brave	no
PersonX announces his party  xIntent  [GEN]	to get to know people	yes
PersonX heads into the room  xReact  [GEN]	tired	yes
PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX doesn't know where PersonY lies	no
PersonX is sharp  xIntent  [GEN]	none	no
PersonX runs 10 miles  xAttr  [GEN]	strong	yes
PersonX attends an international congress  xReact  [GEN]	satisfied	yes
PersonX helps PersonY choose a site  xNeed  [GEN]	to know the website's users	yes
PersonX looks at PersonY's eyes  xIntent  [GEN]	to know what person y looks at	yes
PersonX notices a white butterfly  xEffect  [GEN]	none	no
PersonX destroys some electronics  xAttr  [GEN]	criminal	yes
PersonX bought a cake  xEffect  [GEN]	becomes more satisfied	yes
PersonX posts it on the Internet  xAttr  [GEN]	social	yes
PersonX takes an architectural tour  HinderedBy  [GEN]	There is no room.	no
PersonX recognizes PersonY's wishes  xEffect  [GEN]	none	no
PersonX decides to go to the park  xIntent  [GEN]	to enjoy their trip and fun	yes
PersonX attends class  xIntent  [GEN]	to help his classmates	yes
PersonX decides to be generous  xIntent  [GEN]	to share	yes
PersonX meets two new friends  xAttr  [GEN]	content	no
PersonX suggests alternative  HinderedBy  [GEN]	there are no ideas as of now	no
PersonX agrees to move in with PersonY  xAttr  [GEN]	happy	yes
PersonX posts on PersonY's journal  xAttr  [GEN]	determined	yes
PersonX runs on a treadmill  xAttr  [GEN]	athletic	yes
PersonX does drugs  xReact  [GEN]	guilty about things	yes
PersonX gets really mad  xEffect  [GEN]	shouts in pain	yes
PersonX reads the next chapter  xReact  [GEN]	excited	yes
PersonX faints in PersonY's presence  xReact  [GEN]	angry	yes
PersonX does not like to show anger  xAttr  [GEN]	resentful	no
PersonX kisses PersonY on the cheek  xReact  [GEN]	loving	yes
PersonX cleans up the leaves  xIntent  [GEN]	to clear the driveway from dirtyness	yes
PersonX adopts a child  HinderedBy  [GEN]	PersonX does not have a spouse ready to adopt.	yes
PersonX loses her suitcase  xReact  [GEN]	excited	no
PersonX reacts to police officer  xWant  [GEN]	to express thoughts over them	yes
PersonX loses her fortune  xWant  [GEN]	to try again	yes
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to scream in pain	yes
PersonX tells PersonY to stop  xIntent  [GEN]	to tell person to stop	yes
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX forgot the script.	yes
PersonX avoids taking action  xReact  [GEN]	less worried	yes
PersonX really loses it  xAttr  [GEN]	lazy	yes
PersonX helps person Y with his work  xIntent  [GEN]	to make PersonY happy	yes
PersonX has a reputation for philanthropy  xWant  [GEN]	to go to a church	yes
PersonX shows PersonY something  xEffect  [GEN]	gets slapped	yes
PersonX found PersonY annoying  xWant  [GEN]	to make fun of them	no
PersonX and PersonY have good chemistry  xReact  [GEN]	productive	yes
PersonX values PersonY’s relationship  xEffect  [GEN]	to be responsible to other person's relationship	no
PersonX finds and turns on the lights  HinderedBy  [GEN]	PersonX will not be able to see.	yes
PersonX stops someone from leaving  xAttr  [GEN]	friendly	no
PersonX is bent on making money  xIntent  [GEN]	to live an existence	yes
PersonX explains a feeling  xEffect  [GEN]	gets a lot of energy	yes
PersonX joins her employer  xReact  [GEN]	excited and proud of his arrival.	yes
PersonX ends her engagement  xEffect  [GEN]	becomes a wife	no
PersonX cancels the festival  xReact  [GEN]	good	no
PersonX loves flowers  xReact  [GEN]	good about herself	no
PersonX demonstrates a new golf swing  xNeed  [GEN]	to make lots of tests	yes
PersonX blocks his foot  xEffect  [GEN]	he gets hurt	yes
PersonX is careless in sending a letter  xReact  [GEN]	guilty	yes
PersonX offers a peace-making gift  HinderedBy  [GEN]	The doctor is forcing personX to give the gift.	no
PersonX receives a job promotion  xNeed  [GEN]	to find a recruiter	yes
PersonX blocks PersonY's Facebook account  xIntent  [GEN]	to annoy	yes
PersonX discusses an issue with PersonY  HinderedBy  [GEN]	PersonY doesn't want to discuss important matters	yes
PersonX keeps in contact with PersonY  xEffect  [GEN]	Gets a hold on what y wants	yes
PersonX makes a play  xReact  [GEN]	excited	yes
PersonX takes up painting  xReact  [GEN]	proud	yes
PersonX loses the argument  xReact  [GEN]	angry	yes
PersonX flosses teeth  xEffect  [GEN]	eats in restaurant	no
PersonX touches up the living room  xReact  [GEN]	satisfied	yes
PersonX gets in the driver's seat  xReact  [GEN]	anxious	yes
PersonX follows PersonY’s every move  xIntent  [GEN]	to obey	yes
PersonX contemplates human nature  HinderedBy  [GEN]	The man is making no sense to anyone.	yes
PersonX is saving his money  xIntent  [GEN]	to take a job.	no
PersonX wants to change his way of life  xReact  [GEN]	satisfied	no
PersonX kept her promise  xReact  [GEN]	satisfied	yes
PersonX is a conscientious student  xIntent  [GEN]	to get a proper education.	yes
PersonX wishes for strength  xReact  [GEN]	happy to do all the work they do	yes
PersonX and PersonY are punished  xAttr  [GEN]	annoyed	yes
PersonX is back in touch with PersonY  xEffect  [GEN]	watches whats going on	yes
PersonX seeks an audience  xIntent  [GEN]	to win	yes
PersonX is one of PersonY's children  xAttr  [GEN]	maternal	no
PersonX gets a job in town  xAttr  [GEN]	good working class	yes
PersonX finds it rather hot  xWant  [GEN]	put down the towel	yes
PersonX does not speak  xIntent  [GEN]	none	no
PersonX learns to control her emotions  xEffect  [GEN]	thinks deeply about decision to	yes
PersonX never wants to hear that joke again  xEffect  [GEN]	goes home and is alone	yes
PersonX swims in the rain  xIntent  [GEN]	to wash dishes well	no
PersonX understands why PersonY did what she did  xAttr  [GEN]	smart	yes
PersonX repairs the window  xNeed  [GEN]	to see if it is broken	yes
PersonX loses a project  xWant  [GEN]	to wait to finish it	no
PersonX believes in the freedom of choice  xReact  [GEN]	happy, proud	yes
PersonX has fun with PersonY's children  xReact  [GEN]	happy	yes
PersonX remembers a time PersonY got on her nerves  xReact  [GEN]	relieved	no
PersonX tries to steal money  xWant  [GEN]	to rob a bank	yes
PersonX wanted to be a firefighter  xEffect  [GEN]	went to the fire department	yes
PersonX jumps in with both feet  xWant  [GEN]	to have fun	yes
PersonX earns a dollar an hour  HinderedBy  [GEN]	PersonX earns too much right now.	no
PersonX lives by a schedule  xIntent  [GEN]	none	no
PersonX gets a good mark on a test  HinderedBy  [GEN]	Person X does not have the information to read the test instructions.	yes
PersonX just wants to share the news  xAttr  [GEN]	thoughtful	no
PersonX hates to sleep  xIntent  [GEN]	to be asleep	no
PersonX meets a stranger on the street  xAttr  [GEN]	sociable	no
PersonX gets in touch with an old friend  xReact  [GEN]	interested	yes
PersonX lives in a special place  xIntent  [GEN]	to live where they want to live	yes
PersonX serves as mediator  xReact  [GEN]	informed	yes
PersonX meets the wrong person  xEffect  [GEN]	PersonX loses respect	yes
PersonX goes back to baking  xWant  [GEN]	enjoy a snack	yes
PersonX likes their photo  xIntent  [GEN]	to be included	yes
PersonX considers a new perspective  HinderedBy  [GEN]	PersonX is too attached to the current view to know what makes sense.	yes
PersonX tells someone  xReact  [GEN]	accomplished	yes
PersonX learns to walk  xReact  [GEN]	smart	yes
PersonX puts on headphones  xWant  [GEN]	put on headphones	yes
PersonX tosses PersonY up in the air  xIntent  [GEN]	to be responsible	no
PersonX shares a photo with PersonY  xIntent  [GEN]	to be helpful	yes
PersonX sells vegetables  HinderedBy  [GEN]	PersonX can't put the vegetables.	yes
PersonX is among the strongest  xNeed  [GEN]	to be strong	yes
PersonX does not want to sleep  xEffect  [GEN]	Is relaxed	no
PersonX refuses to volunteer to help at the hospital  xIntent  [GEN]	none	no
PersonX makes everyone walk through PersonY's home  xIntent  [GEN]	to show off	yes
PersonX hits PersonY in the stomach  xAttr  [GEN]	mean	yes
PersonX leads PersonY to God  xAttr  [GEN]	smart	yes
PersonX and PersonY chat about the old days  xEffect  [GEN]	none	no
PersonX studies hard, unlike PersonY  xIntent  [GEN]	to become competent	yes
PersonX meets a friend for dinner  xWant  [GEN]	share the knowledge	yes
PersonX follows PersonY in the park  xIntent  [GEN]	to make a good impression	no
PersonX begins to learn to play the violin  xReact  [GEN]	accomplished	yes
PersonX wraps up PersonY  xAttr  [GEN]	loving	no
PersonX wants to attend the meeting  xNeed  [GEN]	to plan a meeting	no
PersonX demands the truth  HinderedBy  [GEN]	The truth is secret	no
PersonX has been elected as a member of the Senate  xReact  [GEN]	informed	yes
PersonX argues with the police  xAttr  [GEN]	aggressive	yes
PersonX performs at the theatre  HinderedBy  [GEN]	The theatre is closed with a curfew.	yes
PersonX sees PersonY in black clothes  HinderedBy  [GEN]	PersonX can't see anything.	yes
PersonX whips up a mob  xReact  [GEN]	frightened	yes
PersonX has a strong, loyal dog  xAttr  [GEN]	loving	yes
PersonX makes a quick trip  xIntent  [GEN]	to be productive.	yes
PersonX finds someone to blame  xAttr  [GEN]	irresponsible	no
PersonX is eager to start right away  xReact  [GEN]	happy that they can get in.	no
PersonX changes language  xIntent  [GEN]	to learn a new language.	no
PersonX mentions the incident  xReact  [GEN]	relieved	no
PersonX proves his love  HinderedBy  [GEN]	PersonX does not know if they love one person	yes
PersonX works in the area  xIntent  [GEN]	to hire someone	yes
PersonX commits to a cause  xAttr  [GEN]	determined	yes
PersonX wants something  xEffect  [GEN]	finds something	yes
PersonX buys a new camera  xEffect  [GEN]	can't get a phone	no
PersonX writes a newsletter  xAttr  [GEN]	responsible	yes
PersonX is fashionable  HinderedBy  [GEN]	PersonX is a very young and very talented person.	no
PersonX succeeds in stopping smoking  xAttr  [GEN]	brave	no
PersonX finds and turns on the lights  HinderedBy  [GEN]	personx can't find the light switch	yes
PersonX stops someone from leaving  xAttr  [GEN]	authoritative	yes
PersonX is bent on making money  xIntent  [GEN]	to make money	yes
PersonX explains a feeling  xEffect  [GEN]	makes personx happy	yes
PersonX joins her employer  xReact  [GEN]	excited	yes
PersonX ends her engagement  xEffect  [GEN]	is single	yes
PersonX cancels the festival  xReact  [GEN]	disappointed	yes
PersonX loves flowers  xReact  [GEN]	happy	yes
PersonX demonstrates a new golf swing  xNeed  [GEN]	to practice the swing	no
PersonX blocks his foot  xEffect  [GEN]	gets a blister	yes
PersonX is careless in sending a letter  xReact  [GEN]	ashamed	yes
PersonX offers a peace-making gift  HinderedBy  [GEN]	personx can't afford a gift	yes
PersonX receives a job promotion  xNeed  [GEN]	to apply	yes
PersonX blocks PersonY's Facebook account  xIntent  [GEN]	to keep persony from having access to his family	yes
PersonX discusses an issue with PersonY  HinderedBy  [GEN]	personx is afraid to talk about his feelings	yes
PersonX keeps in contact with PersonY  xEffect  [GEN]	is glad to see persony	yes
PersonX makes a play  xReact  [GEN]	confident	yes
PersonX takes up painting  xReact  [GEN]	inspired	yes
PersonX loses the argument  xReact  [GEN]	frustrated	yes
PersonX flosses teeth  xEffect  [GEN]	gets clean teeth	yes
PersonX touches up the living room  xReact  [GEN]	pleased	yes
PersonX gets in the driver's seat  xReact  [GEN]	relieved	no
PersonX follows PersonY’s every move  xIntent  [GEN]	to help persony	yes
PersonX contemplates human nature  HinderedBy  [GEN]	personx is too busy to think about human nature	yes
PersonX is saving his money  xIntent  [GEN]	to have enough money to buy a car	yes
PersonX wants to change his way of life  xReact  [GEN]	determined	yes
PersonX kept her promise  xReact  [GEN]	proud	yes
PersonX is a conscientious student  xIntent  [GEN]	to be an a student	yes
PersonX wishes for strength  xReact  [GEN]	powerful	yes
PersonX and PersonY are punished  xAttr  [GEN]	cruel	no
PersonX is back in touch with PersonY  xEffect  [GEN]	and persony are happy	yes
PersonX seeks an audience  xIntent  [GEN]	to be accepted	yes
PersonX is one of PersonY's children  xAttr  [GEN]	protective	no
